Timestamp,"OA Monitor - A1 - Temperature (°C)","OA Monitor - A2 - Temperature (°C)","OA Monitor - B1 - Temperature (°C)","OA Monitor - B2 - Temperature (°C)","OA Monitor - C1 - Temperature (°C)","OA Monitor - C2 - Temperature (°C)","OA Monitor - D1 - Temperature (°C)","OA Monitor - D2 - Temperature (°C)"
"2017-12-24 16:19:04",6.62,6.5,9.87,9.87,6.81,6.81,10.57,10.31
"2017-12-24 17:19:08",6.62,6.5,9.87,9.87,6.81,6.75,10.57,10.31
"2017-12-24 18:19:11",6.62,6.5,9.81,9.87,6.81,6.75,10.57,10.31
"2017-12-24 19:19:14",6.62,6.5,9.87,9.87,6.81,6.75,10.57,10.31
"2017-12-24 20:19:19",6.62,6.56,9.87,9.87,6.75,6.75,10.57,10.31
"2017-12-24 21:19:21",6.62,6.5,9.87,9.87,6.81,6.75,10.57,10.31
"2017-12-24 22:11:07",6.62,6.5,9.87,9.87,6.75,6.75,10.57,10.31
"2017-12-24 23:11:10",6.68,6.5,9.87,9.81,6.81,6.75,10.57,10.31
"2017-12-25 00:11:14",6.62,6.5,9.81,9.87,6.75,6.75,10.57,10.31
"2017-12-25 01:11:17",6.62,6.5,9.87,9.87,6.81,6.75,10.63,10.31
"2017-12-25 02:11:21",6.62,6.5,9.87,9.87,6.75,6.75,10.57,10.31
"2017-12-25 03:11:26",6.62,6.5,9.87,9.81,6.75,6.75,10.57,10.31
"2017-12-25 04:11:28",6.68,6.5,9.87,9.87,6.81,6.75,10.57,10.31
"2017-12-25 05:11:31",6.62,6.5,9.81,9.87,6.81,6.75,10.57,10.31
"2017-12-25 06:11:35",6.62,6.5,9.81,9.87,6.81,6.75,10.57,10.31
"2017-12-25 06:53:57",6.62,6.5,9.81,9.87,6.75,6.75,10.57,10.31
"2017-12-25 07:54:01",6.62,6.5,9.81,9.81,6.75,6.75,10.57,10.31
"2017-12-25 08:54:04",6.62,6.5,9.81,9.87,6.75,6.75,10.57,10.31
"2017-12-25 09:54:07",6.62,6.43,9.81,9.87,6.75,6.75,10.57,10.31
"2017-12-25 10:54:11",6.68,6.5,9.81,9.87,6.75,6.75,10.57,10.31
"2017-12-25 11:54:15",6.62,6.5,9.81,9.81,6.75,6.75,10.57,10.31
"2017-12-25 12:54:18",6.62,6.5,9.81,9.81,6.75,6.75,10.57,10.31
"2017-12-25 13:54:21",6.62,6.5,9.81,9.87,6.81,6.81,10.57,10.31
"2017-12-25 14:54:25",6.62,6.5,9.81,9.81,6.75,6.75,10.57,10.31
"2017-12-25 15:54:29",6.62,6.5,9.81,9.81,6.75,6.75,10.57,10.31
"2017-12-25 16:54:32",6.62,6.56,9.81,9.87,6.75,6.75,10.57,10.31
"2017-12-25 17:54:36",6.62,6.56,9.81,9.81,6.75,6.75,10.57,10.31
"2017-12-25 18:54:40",6.62,6.5,9.81,9.81,6.75,6.75,10.57,10.31
"2017-12-25 19:17:17",6.62,6.5,9.81,9.81,6.81,6.75,10.57,10.31
"2017-12-25 20:17:20",6.62,6.5,9.81,9.81,6.81,6.75,10.57,10.31
"2017-12-25 21:17:24",6.68,6.5,9.81,9.81,6.81,6.75,10.57,10.31
"2017-12-25 22:17:28",6.62,6.5,9.81,9.81,6.75,6.75,10.57,10.31
"2017-12-25 23:17:31",6.62,6.5,9.81,9.81,6.75,6.75,10.57,10.31
"2017-12-26 00:17:34",6.62,6.43,9.81,9.81,6.75,6.75,10.51,10.25
"2017-12-26 01:17:38",6.62,6.5,9.75,9.75,6.75,6.68,10.51,10.25
"2017-12-26 02:17:42",6.62,6.5,9.81,9.81,6.75,6.75,10.57,10.31
"2017-12-26 03:17:45",6.62,6.43,9.81,9.81,6.68,6.75,10.7,10.43
"2017-12-26 04:07:47",6.62,6.5,9.81,9.81,6.81,6.75,10.82,10.5
"2017-12-26 05:07:49",6.62,6.5,9.81,9.81,6.75,6.75,11.01,10.56
"2017-12-26 06:07:53",6.62,6.5,9.81,9.81,6.75,6.75,11.13,10.68
"2017-12-26 07:07:57",6.68,6.5,9.93,9.87,6.75,6.75,11.26,10.75
"2017-12-26 08:08:00",6.68,6.5,9.93,9.93,6.81,6.75,11.38,10.81
"2017-12-26 09:08:04",6.68,6.5,10,9.93,6.81,6.75,11.51,10.93
"2017-12-26 10:08:08",6.62,6.56,10.06,10,6.75,6.75,11.57,11
"2017-12-26 11:08:11",6.62,6.5,10.18,10.12,6.81,6.75,11.7,11.06
"2017-12-26 12:08:14",6.62,6.5,10.18,10.18,6.81,6.75,11.82,11.12
"2017-12-26 13:08:18",6.68,6.5,10.25,10.25,6.81,6.75,11.95,11.25
"2017-12-26 14:08:22",6.68,6.5,10.31,10.25,6.81,6.81,12.01,11.31
"2017-12-26 14:30:04",6.68,6.5,10.31,10.25,6.81,6.75,12.07,11.31
"2017-12-26 15:30:07",6.68,6.5,10.25,10.18,6.81,6.81,12.13,11.37
"2017-12-26 16:30:11",6.68,6.5,10.25,10.25,6.81,6.81,12.2,11.43
"2017-12-26 17:30:14",6.68,6.5,10.18,10.18,6.81,6.75,12.32,11.5
"2017-12-26 18:30:18",6.68,6.56,10.12,10.12,6.75,6.75,12.07,11.37
"2017-12-26 19:30:22",6.68,6.5,10.06,10.06,6.75,6.75,11.7,11.06
"2017-12-26 20:30:26",11.5,6.5,11.81,10,6.81,6.68,11.45,10.81
"2017-12-26 21:30:29",11.12,6.56,11.12,10,6.56,6.75,10.13,10.68
"2017-12-26 22:30:33",10.31,6.56,9.81,9.93,6.5,6.75,11.01,10.75
"2017-12-26 23:30:36",8.62,6.62,9.75,9.93,6.5,6.75,10.51,10.62
"2017-12-27 00:30:39",6.56,6.62,9.75,9.93,6.62,6.81,10.32,10.5
"2017-12-27 01:30:43",6.62,6.56,9.81,9.87,6.68,6.81,10.26,10.43
"2017-12-27 02:30:48",6.62,6.56,9.81,9.87,6.75,6.81,10.26,10.31
"2017-12-27 03:30:50",6.68,6.62,9.81,9.87,6.75,6.81,10.2,10.25
"2017-12-27 04:30:54",6.68,6.56,9.81,9.81,6.81,6.81,10.2,10.18
"2017-12-27 05:30:57",6.75,6.56,9.81,9.81,6.81,6.81,10.2,10.12
"2017-12-27 06:31:01",6.75,6.56,9.81,9.81,6.81,6.87,10.2,10.06
"2017-12-27 07:16:14",6.75,6.56,9.81,9.81,6.81,6.81,10.2,10.06
"2017-12-27 08:16:17",6.75,6.56,9.81,9.81,6.75,6.81,10.2,10.06
"2017-12-27 09:16:21",6.75,6.56,9.81,9.81,6.81,6.81,10.13,10
"2017-12-27 10:16:24",6.68,6.56,9.81,9.81,6.81,6.81,10.13,10
"2017-12-27 11:16:27",6.68,6.56,9.81,9.81,6.81,6.81,10.13,9.93
"2017-12-27 12:16:31",6.75,6.56,9.81,9.81,6.81,6.81,10.13,9.93
"2017-12-27 12:33:53",6.75,6.56,9.81,9.75,6.81,6.81,10.13,9.93
"2017-12-27 13:33:57",6.68,6.5,9.81,9.75,6.81,6.81,10.13,9.93
"2017-12-27 14:34:00",6.75,6.5,9.81,9.75,6.81,6.81,10.13,9.93
"2017-12-27 15:34:04",6.68,6.5,9.81,9.75,6.81,6.81,10.13,9.93
"2017-12-27 16:14:35",6.75,6.5,9.81,9.75,6.81,6.81,10.13,9.93
"2017-12-27 16:15:36",6.75,6.5,9.81,9.81,6.81,6.81,10.07,9.93
"2017-12-27 17:15:39",6.75,6.56,9.81,9.75,6.81,6.81,10.07,9.93
"2017-12-27 18:15:42",6.75,10.75,9.81,10.43,6.81,10.06,10.13,9.68
"2017-12-27 19:15:46",6.75,10.18,9.81,9.62,6.87,9.87,10.13,9.68
"2017-12-27 20:15:49",6.75,9.5,9.81,9.56,6.87,8.81,10.13,9.62
"2017-12-27 21:15:53",6.68,7,9.75,9.56,6.87,6.62,10.07,9.62
"2017-12-27 22:04:15",6.68,6.25,9.75,9.56,6.81,6.5,10.01,9.62
"2017-12-27 23:04:19",6.68,6.25,9.75,9.56,6.81,6.56,10.07,9.68
"2017-12-28 00:04:23",6.68,6.37,9.75,9.62,6.81,6.62,10.07,9.68
"2017-12-28 01:04:27",6.68,6.37,9.75,9.62,6.81,6.68,10.07,9.75
"2017-12-28 02:04:30",6.68,6.37,9.75,9.62,6.81,6.68,10.07,9.75
"2017-12-28 03:04:33",6.68,6.43,9.75,9.68,6.81,6.68,10.07,9.81
"2017-12-28 04:04:37",6.68,6.5,9.75,9.68,6.81,6.75,10.07,9.81
"2017-12-28 05:04:41",6.68,6.5,9.75,9.62,6.75,6.75,10.07,9.81
"2017-12-28 06:04:44",6.68,6.43,9.75,9.68,6.81,6.75,10.07,9.81
"2017-12-28 07:04:48",6.68,6.43,9.75,9.68,6.81,6.75,10.07,9.81
"2017-12-28 07:37:44",6.68,6.5,9.75,9.62,6.75,6.75,10.07,9.87
"2017-12-28 08:37:48",6.68,6.5,9.75,9.68,6.75,6.75,10.07,9.87
"2017-12-28 09:37:52",6.68,6.5,9.75,9.68,6.75,6.75,10.07,9.87
"2017-12-28 10:37:55",6.68,6.5,9.75,9.68,6.75,6.81,10.07,9.87
"2017-12-28 11:37:59",6.68,6.56,9.75,9.68,6.75,6.81,10.07,9.87
"2017-12-28 12:38:03",6.68,6.43,9.75,9.68,6.75,6.81,10.07,9.87
"2017-12-28 13:38:06",6.68,6.5,9.75,9.68,6.75,6.81,10.07,9.87
"2017-12-28 14:38:09",6.68,6.5,9.75,9.68,6.75,6.75,10.01,9.81
"2017-12-28 15:38:13",6.68,6.5,9.81,9.68,6.75,6.75,10.07,9.81
"2017-12-28 16:38:17",6.68,6.5,9.75,9.68,6.68,6.68,10.01,9.81
"2017-12-28 17:38:20",6.68,6.5,9.75,9.68,6.68,6.68,10.01,9.81
"2017-12-28 18:38:24",6.68,6.5,9.75,9.68,6.68,6.68,10.01,9.81
"2017-12-28 19:38:27",6.68,6.56,9.81,9.68,6.68,6.68,10.01,9.75
"2017-12-28 20:38:30",6.75,6.56,9.81,9.68,6.75,6.75,10.07,9.81
"2017-12-28 21:38:35",6.75,6.62,9.81,9.75,6.75,6.75,10.07,9.87
"2017-12-28 22:38:38",6.81,6.62,9.87,9.68,6.81,6.81,10.13,9.87
"2017-12-28 23:38:42",6.81,6.68,9.87,9.75,6.87,6.87,10.2,9.87
"2017-12-29 00:38:45",6.87,6.68,9.87,9.81,6.87,6.93,10.2,9.93
"2017-12-29 01:04:24",6.87,6.68,9.93,9.81,7,6.93,10.2,9.93
"2017-12-29 02:04:28",6.87,6.68,9.93,9.81,6.87,6.93,10.26,9.93
"2017-12-29 03:04:32",6.87,6.68,9.93,9.81,6.93,6.93,10.2,10
"2017-12-29 04:04:35",6.87,6.68,9.93,9.81,7.06,7,10.26,9.93
"2017-12-29 04:13:43",6.87,6.75,9.93,9.81,6.93,7,10.26,10
"2017-12-29 05:13:46",6.87,6.68,9.93,9.81,7,7,10.26,10
"2017-12-29 06:13:50",6.87,6.68,9.93,9.81,6.93,7,10.26,10
"2017-12-29 07:13:53",6.87,6.75,9.93,9.81,7,7,10.2,9.93
"2017-12-29 08:13:57",6.87,6.68,9.93,9.81,7,6.93,10.26,10
"2017-12-29 09:14:01",6.87,6.75,9.87,9.81,7,7,10.26,10
"2017-12-29 10:14:04",6.81,6.68,9.87,9.75,6.93,6.93,10.26,10
"2017-12-29 10:26:13",6.87,6.68,9.93,9.81,7,7,10.26,10
"2017-12-29 11:26:17",6.87,6.68,9.87,9.81,6.87,7,10.26,9.93
"2017-12-29 12:26:19",6.87,6.68,9.93,9.81,6.93,7,10.2,10
"2017-12-29 13:26:23",6.81,6.68,9.93,9.81,7,7,10.2,9.93
"2017-12-29 14:26:27",6.87,6.68,9.87,9.75,6.93,7,10.26,9.93
"2017-12-29 15:26:31",6.81,6.68,9.87,9.75,6.93,6.93,10.2,9.93
"2017-12-29 16:26:34",6.81,6.62,9.87,9.75,6.87,6.87,10.2,9.93
"2017-12-29 17:26:38",6.87,6.62,9.93,9.75,6.87,6.87,10.13,9.87
"2017-12-29 18:26:41",6.81,6.62,9.87,9.75,6.81,6.87,10.13,9.87
"2017-12-29 19:26:45",6.81,6.68,9.87,9.75,6.81,6.81,10.13,9.87
"2017-12-29 20:26:49",6.87,6.68,9.87,9.75,6.81,6.81,10.13,9.87
"2017-12-29 21:26:51",6.87,6.68,9.87,9.75,6.81,6.81,10.13,9.87
"2017-12-29 22:26:56",6.93,6.75,9.93,9.81,6.75,6.81,10.2,9.87
"2017-12-29 23:26:59",6.93,6.75,10,9.81,6.87,6.87,10.2,9.93
"2017-12-30 00:27:02",7,6.81,10,9.87,6.81,6.93,10.26,10
"2017-12-30 00:33:04",7,6.81,10,9.81,6.93,6.93,10.26,10
"2017-12-30 00:34:05",7,6.81,10,9.81,6.93,6.93,10.26,9.93
"2017-12-30 01:34:08",7,6.87,10.06,9.87,7,7,10.32,10
"2017-12-30 02:34:12",7.06,6.87,10.06,9.87,7,7.06,10.32,10
"2017-12-30 03:34:15",7,6.87,10.06,9.87,7,7.06,10.32,10.06
"2017-12-30 04:34:19",7,6.81,10,9.87,7,7.06,10.32,10.06
"2017-12-30 05:34:23",7,6.81,10,9.87,7.06,7.06,10.32,10.06
"2017-12-30 06:34:27",7,6.81,10,9.81,7,7.06,10.32,10
"2017-12-30 06:49:16",7,6.81,10,9.81,7.06,7.06,10.26,10
"2017-12-30 07:49:19",7,6.75,9.93,9.81,7,7,10.26,10
"2017-12-30 08:49:23",6.93,6.75,9.93,9.81,7,7,10.26,10
"2017-12-30 09:49:26",6.93,6.75,9.93,9.81,7,7,10.2,10
"2017-12-30 10:49:31",6.87,6.68,9.87,9.75,6.93,7,10.26,10
"2017-12-30 11:49:33",6.87,6.68,9.87,9.75,6.87,6.93,10.2,9.93
"2017-12-30 12:49:37",6.81,6.62,9.87,9.75,6.93,6.93,10.2,9.93
"2017-12-30 12:50:37",6.87,6.62,9.87,9.75,6.93,6.93,10.2,9.93
"2017-12-30 13:50:41",6.87,6.68,9.87,9.75,6.93,6.93,10.2,9.93
"2017-12-30 14:50:44",6.81,6.68,9.87,9.75,6.87,6.93,10.2,9.93
"2017-12-30 15:50:47",6.81,6.62,9.87,9.75,6.93,6.87,10.2,9.93
"2017-12-30 16:50:51",6.81,6.62,9.87,9.75,6.93,6.87,10.2,9.93
"2017-12-30 17:50:55",6.75,6.56,9.81,9.75,6.93,6.87,10.2,9.93
"2017-12-30 18:50:58",6.81,6.62,9.81,9.68,6.87,6.87,10.2,9.93
"2017-12-30 19:51:02",6.75,6.62,9.81,9.68,6.87,6.87,10.13,9.93
"2017-12-30 20:51:07",6.75,6.62,9.81,9.68,6.87,6.87,10.2,9.87
"2017-12-30 21:24:14",6.75,6.56,9.81,9.68,6.87,6.87,10.13,9.87
"2017-12-30 22:24:18",6.75,6.56,9.81,9.68,6.87,6.87,10.2,9.87
"2017-12-30 23:24:22",6.75,6.62,9.81,9.68,6.81,6.87,10.13,9.87
"2017-12-31 00:24:25",6.75,6.56,9.81,9.68,6.75,6.87,10.13,9.87
"2017-12-31 01:24:29",6.68,6.56,9.81,9.68,6.87,6.87,10.13,9.93
"2017-12-31 01:44:31",6.75,6.56,9.81,9.68,6.75,6.87,10.13,9.93
"2017-12-31 02:44:33",6.75,6.56,9.81,9.68,6.87,6.87,10.13,9.93
"2017-12-31 03:44:37",6.75,6.56,9.81,9.68,6.81,6.87,10.13,9.93
"2017-12-31 04:27:52",6.75,6.56,9.81,9.68,6.87,6.81,10.2,9.93
"2017-12-31 05:27:57",6.75,6.56,9.81,9.68,6.81,6.87,10.13,9.93
"2017-12-31 06:28:00",6.75,6.56,9.81,9.68,6.81,6.87,10.13,9.93
"2017-12-31 07:28:04",6.75,6.5,9.81,9.68,6.87,6.81,10.13,9.93
"2017-12-31 08:28:08",6.75,6.5,9.81,9.68,6.75,6.87,10.13,9.93
"2017-12-31 09:28:12",6.75,6.56,9.81,9.68,6.81,6.81,10.13,9.93
"2017-12-31 10:28:15",6.68,6.5,9.81,9.68,6.87,6.81,10.13,9.93
"2017-12-31 11:28:18",6.68,6.56,9.81,9.68,6.87,6.81,10.13,9.87
"2017-12-31 12:28:23",6.75,6.56,9.81,9.68,6.81,6.81,10.13,9.93
"2017-12-31 13:28:25",6.75,6.56,9.75,9.68,6.87,6.81,10.13,9.87
"2017-12-31 14:28:29",6.75,6.5,9.81,9.68,6.87,6.81,10.13,9.87
"2017-12-31 14:32:40",6.68,6.5,9.75,9.68,6.87,6.81,10.13,9.93
"2017-12-31 15:32:43",6.75,6.5,9.81,9.62,6.81,6.81,10.13,9.87
"2017-12-31 16:32:47",6.68,6.5,9.75,9.62,6.75,6.81,10.13,9.87
"2017-12-31 17:32:50",6.68,6.56,9.81,9.68,6.87,6.81,10.13,9.93
"2017-12-31 18:32:53",6.68,6.5,9.75,9.62,6.81,6.81,10.07,9.87
"2017-12-31 19:32:58",6.68,6.5,9.75,9.62,6.81,6.81,10.13,9.87
"2017-12-31 20:33:00",6.68,6.5,9.75,9.62,6.75,6.81,10.13,9.87
"2017-12-31 21:33:05",6.68,6.56,9.75,9.56,6.75,6.81,10.13,9.87
"2017-12-31 22:33:08",6.68,6.5,9.75,9.62,6.81,6.81,10.13,9.87
"2017-12-31 23:33:11",6.68,6.5,9.75,9.56,6.81,6.81,10.13,9.87
"2018-01-01 00:33:15",6.68,6.5,9.75,9.62,6.75,6.81,10.07,9.87
"2018-01-01 01:33:19",6.68,6.5,9.75,9.62,6.81,6.75,10.07,9.87
"2018-01-01 02:33:22",6.68,6.43,9.75,9.62,6.68,6.75,10.01,9.81
"2018-01-01 03:33:25",6.68,6.5,9.75,9.62,6.68,6.68,10.01,9.81
"2018-01-01 04:33:30",6.68,6.43,9.68,9.56,6.68,6.68,10.01,9.81
"2018-01-01 05:33:33",6.62,6.43,9.68,9.56,6.68,6.62,10.01,9.81
"2018-01-01 06:33:36",6.68,6.43,9.68,9.56,6.68,6.62,10.01,9.81
"2018-01-01 07:33:40",6.68,6.43,9.68,9.56,6.62,6.62,10.01,9.81
